feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
0.07163039094114632,0.5405897468869756,0.4738451139865256,0.8315129483000321,0.4745073762378488,0.5106039705944936,0.5251798723304307,0.1526244058249281,0.7925218390665238,0.5743223336991949,1.8864826677823001
0.9246536800027279,0.547435260704614,0.7151504261704699,0.8917505693369525,0.43237135252415326,0.7194588249292335,0.5813154233343056,0.03907855515342906,0.5954450216041737,0.9127028628713365,2.7042314002921994
0.5612219290220891,0.137100863609949,0.4402760370379546,0.7499173476270242,0.9925631244153363,0.4910871274870119,0.018055750516351998,0.587162502380242,0.7423925425162223,0.39066010449771194,2.287298975780232
0.5851590339485775,0.8471315758331625,0.9542415620313777,0.9382305722214388,0.1004640965046748,0.6945370202141012,0.15199476796126454,0.9336668102269138,0.04073866612401522,0.7825884362582237,2.3430143038595546
0.3016065960255928,0.47131921545791455,0.21187500365045153,0.37880972047995853,0.44515950840879037,0.056197263818460685,0.9202266833037991,0.6941440742803079,0.8221669430983312,0.7810559354267833,1.9155499554834243
0.19149868745507104,0.6490678154170508,0.6064761686539457,0.4822920790579649,0.25048933295240905,0.30833937204166484,0.05779237978708551,0.11186018180940838,0.08518086465748076,0.6684934111386244,1.3572364879855636
0.06813104798837533,0.2320638039874554,0.9446662251584562,0.8403307107600515,0.03734839848248772,0.6808104021429991,0.7370685857879815,0.5695590689542763,0.1277445835246237,0.9057806075562784,1.8539207909345883
0.39918403436061867,0.15711869252059152,0.5389097511369019,0.3146161502351126,0.23854581524753782,0.8043527635271779,0.7867826651266668,0.09433995570332177,0.737541253391809,0.9297833201552949,2.535115437280178
0.022539691910564374,0.4646141990943826,0.01859252066394035,0.6812237994340062,0.6311949916248423,0.07337162737854219,0.26750362924335935,0.8752214396395173,0.9420258518240746,0.40404780523501505,0.9563301483269101
0.9817833909080809,0.8043591379084691,0.8206082989418887,0.8415616581593958,0.5138007686669785,0.6730985776227766,0.3181164967225464,0.15734153644789262,0.2804217224945973,0.7489896620653019,2.1518548721363366
0.8932102255106384,0.7645158525406262,0.9724805565731803,0.30520330312001664,0.3948375732933619,0.9257932170119269,0.5330242426191514,0.6763616448045934,0.6159786310189175,0.8244788224144626,2.892792806440907
0.47540569415587475,0.4432656191390907,0.6647279733718003,0.29731736112762763,0.8643835440684348,0.047428108438296146,0.14656348186231327,0.10425865815473756,0.8801908782029765,0.814785564413751,2.1229040413003464
0.33510744760364186,0.512246024698524,0.9165833136875506,0.336420232659716,0.5022332356238631,0.45029691026423346,0.5604082237750612,0.44164497461116736,0.4008073910880605,0.6084133955731462,1.2661054676282926
0.6554570590319688,0.6810660271574525,0.8299620936676199,0.329227225444249,0.9970354857203787,0.9531296164350798,0.7043808508356677,0.44818043124025386,0.7529924531300632,0.9367599433968792,2.976589773221416
0.6168347348041288,0.5954409182158554,0.14020223838960855,0.09403008506513288,0.4877408017429742,0.12727633168264096,0.7993957546438221,0.4577000172165713,0.6759131039711739,0.6297942959488944,2.58758368117634
0.3636350168021837,0.5769446540669617,0.550251223000123,0.018326467701896165,0.43036153472115424,0.4048726869686696,0.5094873972318344,0.027197356578609888,0.7603761485451954,0.7255802015025808,1.772691634453678
0.2593301682815089,0.8175763764220371,0.9996575652223938,0.5859998741129204,0.4873818403127067,0.6462851499133339,0.5933909180611882,0.3313153014385659,0.3869748057011515,0.7324138417119045,2.1326408081506383
0.6698723704676474,0.00840073281703746,0.8954380220732776,0.1857186899315395,0.6260764349549494,0.5848086967675205,0.7189546756586239,0.9549415689353845,0.6752928792234895,0.809804715204171,3.675696821626572
0.2257267868134597,0.5828358725178452,0.16455810675666616,0.8526528316565644,0.2516368439208947,0.9491492930109668,0.5529384485385959,0.6519558199831141,0.9741363319493557,0.14212749812922942,2.409311240629682
0.41805415788296807,0.7008729939036216,0.9906400033339904,0.9142527562254573,0.3378777422803243,0.35584866374300006,0.3485272726799076,0.22298383205188133,0.6626250691639546,0.2735441225840667,1.7746206857299915
0.2962592534927161,0.06109869215353303,0.5562992108093441,0.07965743456031649,0.7585574589460085,0.8893154586347124,0.5574002978656716,0.08068233541937164,0.21329390116156233,0.15033348069888486,1.6182973686677689
0.520708658287527,0.9594108675493337,0.9880601826120942,0.994117969921764,0.3327634107893638,0.005977899808511711,0.4906686453103176,0.012157792662584654,0.979605186603774,0.15877765849642433,2.4682701547303276
0.4771342232138188,0.376665680038033,0.20490920655211753,0.7991671553679908,0.4668525399565,0.39968123227634833,0.10019028414556519,0.5933443863618016,0.8941903354939909,0.6619504570051382,1.275383081690212
0.4082266173015904,0.17961197469933687,0.28644931105325955,0.8020895060293263,0.9404907653293283,0.913785267190928,0.008722863439921902,0.8845862506935793,0.9890846918197386,0.8908462050935154,2.468337735673609
0.6369950426218056,0.13790422423267668,0.1296946998294396,0.9766632149060824,0.007640603198607487,0.7432289852935295,0.030776454858796765,0.969653429925038,0.8065041102492025,0.12038346581100834,1.9286937982731074
0.6191203922957608,0.6634080199072524,0.7857536345029382,0.13104363849795875,0.2758832022759794,0.6741479538419881,0.01689578205038267,0.5497154584764818,0.9992966491639244,0.5406389224853718,2.2362226518084767
0.5689731239571149,0.03513440640341181,0.29097966884881277,0.9201735563110814,0.9341783457650568,0.11277901863391637,0.06720571150242305,0.7873173961955232,0.23831339142027785,0.8040050876644272,2.2319720748818463
0.8539139942267246,0.8153758673915248,0.6967245006438818,0.31866150277981287,0.3483479966737911,0.2613630268726337,0.6994930540667338,0.8880483628827012,0.33098414828743217,0.197726591095297,3.496949384505677
0.42619401554684977,0.18917851148004017,0.31521787276986324,0.8828317540185592,0.7491190050540353,0.8459296186789015,0.32007279803448563,0.4291726990951963,0.5908815258633675,0.6314963488611447,1.3681559898852105
0.45079883170125423,0.9462642307342289,0.3232039778560175,0.5027189885869175,0.9437445144001697,0.13671599758974518,0.6960165380400982,0.26670864740907196,0.8015330698371036,0.9187348102262496,2.504714894248803
0.2682034450040083,0.4379394312429977,0.06590215896343321,0.7847217026285314,0.8607876280048063,0.49572293807152457,0.626023598756511,0.06685451836537926,0.7096188727569155,0.4575517316113019,0.6193914363772003
0.7663075553551145,0.5551176733593983,0.17571483617721118,0.47442264154144365,0.12124831666099944,0.03331325696968579,0.8239453207837009,0.10483619855774673,0.09358337358257873,0.2994595015208833,1.6847989157017702
0.733403430154052,0.674780186212064,0.09113700083742582,0.3677394002919798,0.733919724273605,0.6394160253848408,0.1751591549082664,0.9906702446200022,0.6389363519830519,0.16096893588424754,1.6158719325044713
0.9547902925524906,0.4540611845079341,0.300558624648262,0.284401881618747,0.7219499874505086,0.7711811751832242,0.702031790366772,0.8425475198466746,0.10377608674193306,0.43244138253079567,2.87307911997075
0.6999952255378117,0.909849964507324,0.8701379860567526,0.6576006097628416,0.11073888765316708,0.13907364530823574,0.9482806680905125,0.2830874225723552,0.7149817965796041,0.008525606159992982,1.6080615410299353
0.5742284957137108,0.4051062284897494,0.9059707983932097,0.5577828361938579,0.004842552251871246,0.6778417827266385,0.8731394991729294,0.4540393725852806,0.9532965711407949,0.040156512924913956,2.7593882280910784
0.2790448679140707,0.9639462717565401,0.15917556720804016,0.5861471936083493,0.9255021478023263,0.5356859072517965,0.07441662598634502,0.9080897318476941,0.5056185042753945,0.7987829731222605,2.3229301046583464
0.41326155401580056,0.12441654516250178,0.7292026073679267,0.23310072259158054,0.9683486685046675,0.17242084298827587,0.6804902122448334,0.8472766762979195,0.8135760392820829,0.24312786291074517,2.4266793253992596
0.056419849161073565,0.207954153306105,0.07850646049271648,0.7754919044852353,0.7781358988651812,0.6317323186956756,0.6778014653955801,0.21224306335500553,0.747682986924515,0.9998040699636643,2.5364287811925523
0.386558970039669,0.4368510894010119,0.22310251975749829,0.9305773831298916,0.3189214330016923,0.08861861972090723,0.7776297180668953,0.7230116104325991,0.28779049028435555,0.8010267816078497,3.01629944558126
0.2974588474748401,0.5158718461278885,0.5801191532423049,0.7490277827148237,0.2349441812317492,0.4760306117389882,0.1883694502421902,0.8813744420831926,0.6525622754202369,0.09505675891671772,1.6430042712074713
0.07696423801861307,0.4160772630591828,0.3927102328798088,0.7031692102642875,0.014718892043323328,0.07689069862011244,0.763430987775033,0.5949102010426393,0.8422050468134942,0.7377306506913482,3.506370912660917
0.7492660210886717,0.30449174879712426,0.9451032497380162,0.9738457412914219,0.5432988319543626,0.8503145085304922,0.8915268025916537,0.19238884420389102,0.031624938263057345,0.5652024072194387,2.1012364674594433
0.3926729260771026,0.764960490348874,0.12557929090361397,0.7198897086684457,0.19684305128194302,0.304035342162171,0.7254541742728003,0.31367784543309674,0.8484158572117095,0.09457656168399342,2.0426865705248263
0.29263457130640913,0.6791980787139484,0.675489384674105,0.9198362822239459,0.3447648906678643,0.6635940412115062,0.4152959819938026,0.311992354766341,0.7609653952856091,0.8298180369411026,1.7477346658522483
0.9252758929019869,0.9123435166733906,0.37579534982226404,0.9869390623618667,0.3716817586081794,0.7543086823331275,0.7602681394415428,0.72298603857962,0.6950048328780123,0.6465702576009911,2.6682380032606083
0.43452507219144154,0.06197236966810926,0.8549245934105374,0.8998996239830402,0.5506708055240368,0.743354906468982,0.5488150016890736,0.008354242156361158,0.1465014299527453,0.9931446034785035,1.8238646357412058
0.13645991547313285,0.672064011627443,0.762571430315177,0.1473056449432424,0.12724034885996416,0.10933791792336345,0.667424406009111,0.4955536821680082,0.5965819235461214,0.6050452621466443,1.6358004201687772
0.026466512701235567,0.6837925339953914,0.9346340203578177,0.8384959548427472,0.3390561364745943,0.8970160184723946,0.5916009440286125,0.960089005424009,0.7075122925931754,0.6877368675981328,3.358348861955274
0.3609695575743246,0.5020263083631026,0.6041960937025114,0.08581459106043232,0.1942785875174725,0.3272498454110616,0.7761275673147,0.35365998902371865,0.8047159253366385,0.6969958567628644,2.9093392109156317
0.24672474335451167,0.6286220212646368,0.8468961383056697,0.9021170517525988,0.8604826378750753,0.07515138954427836,0.6491151752125779,0.5195702789124076,0.027334607301596092,0.8754123972136977,2.5548902649340266
0.7435412450647289,0.3871579170033522,0.2895098478934507,0.2866384578678809,0.13546981750791176,0.6188188714304259,0.6787581283746205,0.43522611676476886,0.38632344478861846,0.502083925657883,1.2484248374126128
0.1652821104047657,0.39869830889846614,0.39354283207577057,0.0789442624209088,0.010878715783911863,0.8884916823029412,0.12197633480035242,0.737637314608107,0.2472311769923824,0.9330571672036245,2.052627899828877
0.8624569262143034,0.9714279351103774,0.8844476976723783,0.28763018203858026,0.34256836362603893,0.7314945292175392,0.18909535848607728,0.11820574994742483,0.7181894671680545,0.5437356209508513,1.1254893744485333
0.47851164498397014,0.5061011779608114,0.1473720623386916,0.9859448136304467,0.8756871073486565,0.9070761625447682,0.8093218573319144,0.13218054366415843,0.9274736860445846,0.19651858053758642,2.1549175663296216
0.08913529691528477,0.734804826282844,0.14620086875050609,0.2856319612169119,0.17462955223776877,0.691742521004403,0.958523500134046,0.09675348202972478,0.841298174431053,0.21664526631169467,1.897947065922917
0.835726227127087,0.5345788506635147,0.8317617301277097,0.5721791587433815,0.6832700026595961,0.6922415914389642,0.5306371813837085,0.5868692433828558,0.3446699956529158,0.8715637453855217,3.478607987368269
0.36245597433165744,0.605769244437508,0.3900937233528037,0.9979464199851695,0.5477743975506701,0.7841816504332325,0.26860069196158254,0.18685654540922925,0.8609308699864657,0.9572959587742608,1.9727292064958888
0.4661484595578781,0.5679758125222204,0.6038964829172008,0.09132570489874192,0.33623219827226647,0.051232486827747836,0.785884800968664,0.8957050791958675,0.030221221895271433,0.6324010018785936,1.7296635888156056
0.7338943968139658,0.27839933228721314,0.8789516427561032,0.27236512576363847,0.6009640586171547,0.44111742027917833,0.8262942127102465,0.8194990140510311,0.5366473802082335,0.9050439810175352,2.9854344091034175
0.6774395073174828,0.5008445201382119,0.5010984272414426,0.6066834003357562,0.5623219207798787,0.5709932681579197,0.9584856783318048,0.18928965744242388,0.6445486178073856,0.955406153719441,2.7694792177340926
0.11709593441374355,0.2547529399727738,0.029347785373495472,0.70400380620526,0.0900135349954565,0.58502732746153,0.1688251228588954,0.18014162244532872,0.24558810978609424,0.3076680919040503,0.9766552741247198
0.4976592273545475,0.08379062504058965,0.5380259400976476,0.4622430900099884,0.9105456810962926,0.5379597314452563,0.29731250039185764,0.06655154309633526,0.6212518744916017,0.3873106092507702,2.1414691186398986
0.00450504862396961,0.8149072540352921,0.3848394939845079,0.14707510544822444,0.3981754266484515,0.24711122539493757,0.5616638780860271,0.7815816846881662,0.6275095889703614,0.8055656631506641,2.0396039776436576
0.6858197831805346,0.20903202450009561,0.2202170971934344,0.6803268775623877,0.4634125135792735,0.5727709361242321,0.9543808123715827,0.3015746089940402,0.05053122043632774,0.7392849823776867,2.2838263391818456
0.43415889545997055,0.7223684249476364,0.27655511667854715,0.8788789402987714,0.09497251657750494,0.8726605382861192,0.18042843072626558,0.21794066687734126,0.041433009551823274,0.2791090244881256,1.3640715048047631
0.086134269679913,0.6805617197682017,0.07004053453610493,0.7841606248489681,0.12422408996423073,0.8477493499478713,0.011497611161074506,0.33746598062730015,0.32479024421158154,0.26682029573942945,1.3890981592855727
0.12594763450023816,0.8696449789741211,0.2562827806839604,0.3067149376767957,0.6995296369133758,0.722124960127835,0.7882562417738749,0.9807383259925578,0.6472443112371297,0.8029121885365416,2.369550510267182
0.6857787762493075,0.19265937083314455,0.13676381500250356,0.01331011716833208,0.8289590190681735,0.9667087222850752,0.9861959119701498,0.1571341171113999,0.5808698592683107,0.16850044263158404,1.6828308129987208
0.9117689626349059,0.7193250022145128,0.5822033260763447,0.5922522807259161,0.9996379342385718,0.3598430908112169,0.3761595135738428,0.5532932638233685,0.2118353044509632,0.5017334512837114,1.6361590607641332
0.18039901680245307,0.3567084809048101,0.2532120327205628,0.46842527388442334,0.25866519563919577,0.23531551032805276,0.5956309510663397,0.35744422139049326,0.5302130690643161,0.5219530288869576,0.8480739750520112
0.8154149819902627,0.18973730652017695,0.5319133377310957,0.5854831676053552,0.9907209030519669,0.7208156547797592,0.8749685270706637,0.37872709761600243,0.9579554433978327,0.5629174446505404,3.0517706357021033
0.19339823793585276,0.3421213301758509,0.17256252410112827,0.28903870986894453,0.21771466245959492,0.046343321393019,0.8103784572809097,0.26583289774552865,0.285836537186848,0.6094192563760691,1.903879139223494
0.7986129251617381,0.1273433853945054,0.22035367329565347,0.8289863584464002,0.8038859540940049,0.6359400314139204,0.7146018990978915,0.10625256608593103,0.9219195250059362,0.03241908755273837,1.7517434202795719
0.8802512478849854,0.9549112838974261,0.23794405683073994,0.6226682376868677,0.09071053177785127,0.8678616966239879,0.21641991115435177,0.3425542527294384,0.5954862566900254,0.34832411293486787,1.7126851296656322
0.7846518449324396,0.5808109319317659,0.7867825994710577,0.6231139189562285,0.48945068662947944,0.6032139182556008,0.6010331908318735,0.06082346214948442,0.9812055791924974,0.5705739107220081,2.3261263166588884
0.86128524913987,0.43277083027626084,0.11316828322372807,0.21349569896476694,0.5376316259163454,0.2319173827636687,0.14132230451121086,0.3022617336580721,0.1724465313425939,0.2645487472675183,1.2181209302853344
0.1320264847417315,0.9321897764541136,0.9554811515774925,0.23396100329831793,0.3579971506203272,0.6104121198938781,0.729949800463432,0.9316134186958019,0.19511994032642954,0.06985892564111129,3.1593983176876814
0.050177115360657054,0.30155244889934574,0.641233604554529,0.0230097507612399,0.39438532780212743,0.16634462471402678,0.30675523507071123,0.009789873591356746,0.052279658693624276,0.9070791281664831,1.0413780800689876
0.46121563809058597,0.9419853486187736,0.9281219079624655,0.5413964849568047,0.02764974065200143,0.614851189495029,0.29116389969089196,0.70606428874458,0.015629260282219337,0.5573775550054516,2.916987504241014
0.31215845038043366,0.22561886189940927,0.22321765657091308,0.4736337249101942,0.007880035099248728,0.4261556803822063,0.313415030567722,0.4253862141686695,0.950997765967156,0.6228203434190445,2.073257393544983
0.5716563336656788,0.30308511713008446,0.9816383219083007,0.7381599825459048,0.5848980444316391,0.7494443260297642,0.08232320290099548,0.7276473230729418,0.3359994850443897,0.7338139224303435,2.7463047803107536
0.3168966045482364,0.45449509831872803,0.5073250402119266,0.45127638167583417,0.5123436438650139,0.54610839520393,0.2654423273390212,0.5263383699527081,0.13967481873450027,0.677728041527106,2.5700284767075754
0.6356879763722172,0.6871573202282825,0.8595241390142012,0.18310838718341038,0.44341505638462964,0.7098857470744689,0.5812499218161928,0.9207033161577703,0.9671505210044903,0.47225612857871624,3.075161089704496
0.9658077191800455,0.27035733111517635,0.8121054274125491,0.37360457143771897,0.8347663267670743,0.8492830304143457,0.7626946814070068,0.15187645492952595,0.08176801044877524,0.24595847466237009,1.2573110910218976
0.9806666663852311,0.553390257049764,0.48209361355960134,0.8364094816825342,0.7771628354090867,0.33144446429027474,0.699314465586895,0.196192884586034,0.4168901359598508,0.05026481565433594,1.5236507176164595
0.034834586848672355,0.1301802958705106,0.9048473297855211,0.3616079654321289,0.34390916928269477,0.010604361346717828,0.6662050222487402,0.017692365530069032,0.7316840502651769,0.5987501862873397,1.6571032765997435
0.6348876901111601,0.6863872296416627,0.5117662668889408,0.8594359803843806,0.8585702658703751,0.9995154813167838,0.9561510293699755,0.3408061801057528,0.971123142557313,0.512827314367246,1.6152212930690952
0.5376691139000999,0.03832507824608833,0.8737584017865407,0.9123639667142246,0.6330294143656164,0.9690669780450016,0.9597015597527313,0.785160955441686,0.37337368063397014,0.5001926286873731,2.483870033400191
0.3913361018685766,0.41925675085423686,0.8188136796822989,0.032444341440454716,0.10429755945914665,0.2786758660324655,0.2545154903935657,0.9445906026258039,0.3232002501452813,0.9071306124526379,2.26679761467568
0.7710400299232804,0.6773151758807701,0.968054822524989,0.06567020587838635,0.9523951142517146,0.5126284536509428,0.96456870506957,0.6833913720688503,0.605012387685495,0.9464278411638736,2.728391539687074
0.35063346382534444,0.4686777643781006,0.9075062739656267,0.6283721522515038,0.8067751191527955,0.32251840459363146,0.8028562889163827,0.6230080646483775,0.1853051025289547,0.048501986985643786,1.934221444198706
0.9662631883608722,0.7895668532832287,0.7984439280387573,0.565610956573221,0.34568349847100155,0.08300358479078596,0.7590622317552632,0.43135609547248743,0.5964339089825724,0.19115891978720367,3.1463900364551325
0.38783255524354954,0.6934203856405808,0.30964922322717814,0.6340278760308828,0.0512795611063368,0.33407376141945955,0.06797767290867596,0.7719159780560715,0.22963009937762957,0.2331325842665729,2.131283977111307
0.7854740729488842,0.5190952967403708,0.24074877626285207,0.4903793930998853,0.7287927047552303,0.5252493368759222,0.33040927803996756,0.6792778044794413,0.22164348349575425,0.48365798152197903,1.6177248934630675
0.9122682189116778,0.046645705755322786,0.6866725114927813,0.3639948048993955,0.6528124200344123,0.21892689689912948,0.5012599510992726,0.6484009557708408,0.5155059154735556,0.649545796912098,1.6242823366675827
0.17924261754872373,0.30277665449057567,0.7122788546489321,0.33014178993149323,0.7213798531153426,0.4670953149626822,0.19597903535439976,0.11035558028423631,0.7087264802622973,0.25949498369446644,0.9809830141648361
0.8128422388931353,0.3515360082215906,0.7528159574962776,0.3380308228470712,0.17818426785335784,0.8280018400764603,0.27221979432706334,0.7351292454915489,0.12811216312672657,0.05522090768270593,1.647797996282849
0.3244588955580757,0.21002113825562607,0.9220701789387483,0.00929638776364572,0.7678315039555751,0.14432175920485268,0.10325238366117662,0.1657283733128977,0.11240626276539678,0.49216311886281516,0.5871021523394764
0.931655626666129,0.9377620631651529,0.961003128325272,0.4485450767296887,0.5887387937232835,0.384878989248173,0.8534066390524631,0.47854264234834776,0.028436764606870613,0.6471563099698884,2.74646236086741
0.303753466543063,0.22759038531326636,0.3327402230673131,0.7386140915864985,0.7187257487340653,0.20338929875242917,0.8413370206542611,0.17235951456590937,0.20588094383976663,0.1729930234536341,2.256227933902788
0.7852927659192281,0.33893788472698994,0.49865901764034826,0.8574155648636118,0.041642591007665875,0.7912712123932152,0.19171347449877763,0.5061664911894647,0.8145836631707483,0.4401462869357392,2.62935061984092
0.2546816139867675,0.12882154378679755,0.03135053379843078,0.5967419886067449,0.9669105388931472,0.1828803941411664,0.32209701735360463,0.3737911424920205,0.7254390238439761,0.18337164433292852,1.071320936542816
0.31544313402540625,0.3256110828619633,0.9503757569859557,0.7233844430862886,0.7037565580677381,0.2539802614898048,0.6655631096641825,0.3386273064829135,0.7017756296447252,0.6051740909427895,2.529103437010296
0.7661636796207668,0.8648738716826744,0.2936149857070417,0.46646231007433814,0.6193406809411495,0.2675180308142172,0.023752797780116963,0.060405777882934,0.8269291286400673,0.5314800108414214,0.9078497342537649
0.2228182045026622,0.9286666566958279,0.5421769123770129,0.14661185356754325,0.8161979256857574,0.701434670996765,0.8354411756279579,0.6929197583995964,0.7732016888709102,0.1864577133091212,2.7948510630001957
0.27044950250022615,0.41529952889592514,0.6045725630984191,0.3985474775517206,0.6623268887164638,0.9187279018777166,0.5127979493682951,0.05134860128718699,0.37795621736312945,0.8849262406612503,1.9690833331857134
0.8053948380029892,0.2849106364227415,0.8957806640155104,0.22841479834708,0.4636378770680778,0.6750032920302063,0.24135489278526812,0.3333735047539451,0.7404475500947326,0.20635692741981548,2.627936927338069
0.9876139262242594,0.028548292907980666,0.7534951106173898,0.23357207564965532,0.1903380495800996,0.638351338282875,0.841131897524867,0.2271662617772331,0.8390679671800672,0.6333366944922828,2.214330629515713
0.03395670068224166,0.19154215966358168,0.29566606639662973,0.09614240644052185,0.3095816048370429,0.784214970156406,0.04578593141270382,0.8786941650529142,0.4124004771393197,0.06965944389259615,0.74189710789861
0.8689848169079962,0.11675711599444116,0.8865037853068825,0.4955218670925935,0.31754084161777796,0.000807478923941285,0.2178486607529624,0.8472618114203905,0.6944600635189342,0.2556996064861502,2.248931897126387
0.5424983660298922,0.37540717588370753,0.8629377792695002,0.9396315025668786,0.8144021988406384,0.921817604336657,0.5147497065427984,0.5300663650045796,0.1840222739622266,0.3362562288374721,2.104974478764927
0.8477668007573841,0.5885916374537502,0.709067955929944,0.4108680040269965,0.8099087655830883,0.5892254517870321,0.7339246445064194,0.06132845284935606,0.9472554407274565,0.6239452386304327,2.2714606527487935
0.9014069327941575,0.5281596230694899,0.19287709810099274,0.39107790725138103,0.9347656648002933,0.21326759851676702,0.5309758048911162,0.8268147245635117,0.9675484151913762,0.03721183117612825,2.6959213271633087
0.42910724288366686,0.8932393574223861,0.1793969833595258,0.9370010568672504,0.502791005809342,0.8812641423996643,0.6395592646385492,0.5002771502542148,0.8843203160844564,0.07028249429313449,2.624390676307759
0.5469248440494133,0.3933157595948015,0.7535618640678658,0.8373736643083993,0.6712423684961684,0.7549660398523823,0.8312941869753966,0.40107805017092923,0.7192988130041142,0.8474269621271845,2.1680908527412877
0.9354452171804922,0.38043591438100055,0.3785522725256374,0.4068647416708444,0.7187026848279402,0.11165303052704434,0.6510977248416978,0.7970099763467932,0.04164681577365159,0.12417010314178056,2.0730952590839498
0.34861195625808283,0.839291113587423,0.6338341338848986,0.611361184022358,0.6073606931726793,0.5616494221190489,0.1250083566383421,0.787841874671691,0.1352450998621343,0.27880868893929,2.072072652428847
0.05285967681262427,0.3181238979011778,0.6146920498224934,0.16710130322092387,0.944649547019257,0.5053503998557766,0.8109843522673428,0.08594463893740756,0.10248464077674291,0.7185746422569913,2.6077286343479376
0.05996273317608014,0.2463360945199059,0.00714841570390734,0.4006206838254208,0.8142937118364256,0.551961305460137,0.7187751577196289,0.7280280748887036,0.9988512622881872,0.23350120321609957,1.3085802151438304
0.9708310958141609,0.25884299950827294,0.5517116682149109,0.1682518083158817,0.4262657015365654,0.29490785826700583,0.44021056149408433,0.49121080469783396,0.8085158505323246,0.26949019851805234,1.850762364024614
0.2905708967179996,0.14045373549826123,0.3055535902035088,0.27353037897530363,0.7853783502327509,0.8020242938380057,0.5771783041365425,0.37924143620668327,0.9304450276524587,0.9788949451726093,1.001819161080665
0.09301973250555073,0.7776781232137193,0.6242058297350976,0.7932039748331821,0.20847047947082142,0.0913936317356594,0.4521953265042148,0.4662406750683974,0.7817742023702143,0.22191832221751018,0.9766575122906724
0.1662239809154037,0.12204143055965355,0.020604773586660685,0.8218138056855795,0.7937236855914844,0.25955742293161377,0.7333306697125518,0.3488442923543863,0.9852486243546886,0.25852298327363943,1.6847963633043161
0.9131378799627111,0.7507137453574437,0.48823928516147097,0.4320915704064442,0.6903254093118195,0.5680318147282695,0.19041116557814086,0.8118944585660626,0.09111163196510874,0.9917453034385915,2.2516202811587487
0.688960929198512,0.6300374550121604,0.21133544540601568,0.826019707418896,0.7361503397682099,0.01070912580862382,0.5008031560516848,0.3798808121195909,0.4716395104600618,0.5680549823287067,1.2167942748470904
0.8178291711043987,0.2954538216240624,0.1974091164474735,0.9507849759521175,0.057988056101502594,0.6627581620070164,0.7091112207791258,0.6621149386340811,0.6346207186629765,0.27457099884582403,2.1820508599745048
